Signal Strength (dBm),Network Latency (ms),Packet Loss (%),Connection Type,Network Congestion Level,Average Data Throughput (Mbps),Number of Users,Network Availability (%),Signal to Noise Ratio (SNR),Number of Active Connections,Weather (Temperature in °C),Wi-Fi Interference,Network Downtime (hours),Customer Satisfaction Score,Traffic Volume (GB)
-45.594266395933154,25.197855658676005,0.40259398430817783,1,0.8309757165874035,33.54445547106663,816,99.70388574278356,9.979211042414708,81,31.66323736133319,6.21837399767749,1.521700291080217,4.047731444986418,84.78922144368457
-49.993371556327965,32.68850786400992,0.30482573909895505,3,0.8013526135090985,36.70479041681826,466,99.22373109269225,15.395654532174998,93,24.537266479681534,10.62281770626301,1.7491600570275705,5.148490177825833,66.84687021908664
-48.02289507305981,32.09348857334689,0.5455075575720371,1,0.6655810948170227,66.31991007112629,749,99.54899335298771,14.188483512588206,97,14.766555778996885,9.454291651214328,1.1977031608689102,2.881726973937769,102.1502243559833
-54.78784477507606,29.54955881989076,0.48895988360984116,3,0.48745464020558565,43.09578964636542,135,98.96037889387834,22.604922162447707,36,22.644298931157905,13.822114632224087,2.3393288166780066,3.7569431291480444,62.171185877616495
-52.94666115713681,25.67340486603408,0.42899749131848985,1,0.7582166996737347,20.58371528236237,706,100.03778665077715,20.1673695017139,62,19.711663025858748,11.169601534169315,1.5539514036360746,5.786955656911429,53.74567660183348
-52.293193180505426,33.9245601847052,0.5652080237354908,2,0.6874765285284695,44.12943061518993,627,99.09130705197862,24.33303130807003,20,15.17605682944138,8.62673963124488,2.1861517753497983,2.4664069051282738,61.79045903922839
-45.716487598787225,20.738367365167917,0.583922514466879,2,0.6021607059872647,34.095854632391784,848,99.54079684003537,17.8956086930847,96,28.393877599277772,15.044439129571321,2.2243243130173878,5.264814269062706,76.7783757191237
-41.613114560972555,17.905646710409414,0.2791721980119907,3,0.6443720935129589,50.59484939997163,775,99.46806074022778,20.56545978982297,31,20.468895391217153,8.713811391745542,1.5557390621922134,6.098434407676734,81.11223424681793
-54.02585875871438,42.42826893326828,0.4347402090668512,3,0.8434425316444801,49.51646344762995,701,99.1491682790864,9.83302899797506,14,14.546608047020495,5.984310039805318,2.135598248118785,4.040952695894019,64.81437993632643
-44.6157592767116,37.27167988892101,0.7317516231196854,3,0.5862659799389844,50.558856376920545,719,98.22741048686878,24.55461728130436,43,18.776166763391082,9.382651540513034,2.905294997548969,5.315907495311925,86.92652275923378
-60.84838708862851,30.6589160860224,0.5583404915798191,3,0.7468309175621212,49.59273921254815,695,100.02970044908943,26.333064258584535,71,33.32525454955392,7.582812112839278,1.8247633856454493,2.0837835278874026,83.56874648521689
-55.97094700546145,46.65142382543782,0.567610363829715,2,0.7217958175637403,46.27289695380251,354,99.5721905419921,23.25455914157545,40,28.836887166733533,12.96193167512943,2.542268498662822,3.7321364609412395,45.96453339193222
-54.793892280933875,27.322344812751552,0.6172894278631479,2,0.6642612335336767,35.44103878460014,776,98.62984856904512,15.597329872933212,56,25.647449165160573,6.612104899733724,2.1331646510412203,5.078982879030608,72.56707291773431
-56.76254344720361,43.22703219988979,0.5017068825199726,1,0.7644532687313046,49.25345928028576,299,98.54335565940688,22.769506319769572,46,25.153861533746404,12.54716814364906,2.152901963145279,2.557621058199015,59.89456391605606
-57.9179419489379,31.755740849258217,0.579668416009162,3,0.8632245258898865,60.18924589135694,935,99.33897330399415,20.877441435997888,35,17.48297587493359,9.218509073466004,1.9542448881989152,5.307664482556124,90.18737279102145
-47.93500543931101,19.752492499236098,0.5718062043837202,2,0.6704028496113801,68.13673083795204,926,99.45876592298376,10.198581835758702,96,17.10639481256765,5.245577069347162,2.466334106285103,6.523815719658531,105.61559339631293
-51.07033848863931,48.4804019177085,0.5539041496752759,1,0.6756819051922899,47.62008672693994,768,99.3925197800697,26.205947939248706,52,24.790108348765457,11.279028285901713,1.9213937009311224,3.2717138090890545,91.44113595528954
-48.10297301197445,39.90710846624085,0.46779880293825954,1,0.76220649049902,48.703900547163144,130,100.22196838184878,14.66287316273408,70,29.942296078076414,13.559519769188597,2.300172913550788,4.742526114619418,87.16514925201649
-46.54763656939244,28.789789689904357,0.5172058922366258,1,0.7918242821435001,55.004271790888936,677,98.66521633554375,22.875486676012244,47,16.917786628633188,10.307458776802472,2.4673221263183542,4.963339394569091,75.58213999499499
-48.671915034137335,37.271712595339494,0.44116384356932214,2,0.6872292792851364,64.93241559472105,700,99.60614616320697,20.142061366109278,41,21.517225026774714,9.427675993652223,2.507675620093024,5.604935700059762,97.12533576999748
-46.71118411924813,25.96296566002093,0.5012814304566495,1,0.6694626263906351,45.13703389495453,585,99.82281553358803,26.738113760413256,78,23.171253376564948,15.576090367651286,2.28208657311005,2.8575512664646228,74.72194897652207
-50.34766143121135,38.29149035059542,0.3831509107900733,3,0.4782353479280239,56.92651316950338,358,99.81223256641694,15.681605731865787,71,19.592690713364853,13.599792856031005,2.3797281390339613,3.346456357529886,83.9087016839043
-55.93496694152872,6.089214347160407,0.42093760087270476,1,0.6221991087633446,41.77180734475611,352,99.94692603076486,17.47193375372706,34,21.120618532707148,12.313739756798416,2.014799116215027,4.645950218755147,57.2442329975846
-44.71092909589602,19.801986663054063,0.471768795807507,1,0.5860688327932448,53.29848990265503,593,99.55845293691388,23.445987297364738,42,16.8571869350545,3.967733774469516,1.787700260853841,4.090968685991137,74.89224413047053
-52.94556066390564,39.79259744286963,0.40562945685699237,2,0.7684624996311891,59.7060417661837,333,99.62306421133216,17.012710009672013,73,23.543752039945073,7.906465558135582,2.1649847397274136,5.8221365123836994,89.36865492742635
-54.677981493812126,27.503444617810807,0.44949827292548233,1,0.6756097051399157,37.09139393452203,206,99.33507848348775,27.115876626253126,80,22.8613445606698,9.359118144639737,2.16967742072693,3.69427536433001,81.9440333708654
-50.88958937902199,32.07542294888742,0.48360740232444843,2,0.6716978394461072,44.74855277981782,680,98.74518371672269,16.213825885902867,25,25.08135522419382,11.389367243550964,2.1672570538814986,3.575362388330235,73.4640728091814
-54.56405459648256,16.532143378845653,0.5402262344664377,2,0.6990943736377019,59.547830966950016,889,99.66439564746824,22.941485638299007,58,20.979287709682364,12.688024258197888,2.557432432630728,4.369462188240545,88.2740800423458
-52.08715190994716,48.478669957021026,0.5949257301852909,3,0.61298235298746,56.16161230514795,435,99.29867882055187,19.979564507490284,24,25.563959604395453,6.875575660700506,2.01706975941358,4.346357931031051,58.75512838622666
-48.27973039218267,41.905296437176766,0.4536215628621892,1,0.8553247186688754,60.35946140314855,812,99.12800173294958,16.71377040423932,29,23.693624721158997,11.738448844983024,1.3234930435231638,3.8793413254551274,58.78577238841039
-48.25829130376937,27.9931478162467,0.6335104617268624,3,0.8298193911696611,58.484396464540666,152,99.68624721301457,26.587383274358956,31,28.17664805351853,6.5066187420898505,0.9824675256705129,3.078630688950245,66.19796180167305
-54.48915033212815,25.953041431366735,0.5938611078625493,3,0.8618106783047688,46.58896472083294,852,99.73073150945459,14.7350182290884,19,20.675214927802227,12.132725698271154,2.094138633438101,4.14201877029194,54.056560580793274
-52.43852686474372,40.29604361419693,0.5504093831943941,1,0.7683417231238892,71.99190148394692,943,99.14714351148953,22.657007741208815,81,26.71395245523925,6.69110658074948,2.51370199708647,4.463548885967774,96.63045314068484
-44.62833497614878,49.824704501689276,0.5153649129296619,1,0.6970521884978063,51.36909990753395,786,99.62500437938589,7.515463572660796,64,20.879044423890253,13.727603162824568,1.8952369751901241,3.1498069307581007,93.4362417209511
-47.517999411330294,39.537602558113534,0.5319120841868541,2,0.8614729303006885,19.442910508557993,141,99.45938608342367,21.614133841275873,37,25.20775764248466,10.762969473805036,2.9392896994729796,2.8634285683097778,37.70810780841141
-39.62467480325729,51.71802667396602,0.6187051150666382,1,0.631903316408702,47.176536276227004,359,99.59494483052659,26.11143017178232,18,28.64305135710141,8.84777016058503,2.0822463474681863,4.370673590759422,59.94177548718101
-44.09935913129236,20.77648670938082,0.6223579659759274,2,0.6128791020966987,45.308287430006715,468,100.12678384831005,19.255982250968785,40,27.874468976901028,10.910847993285556,3.202472679940084,7.094532883987492,71.65677710487545
-44.278534657200304,21.80613169501209,0.6334946728383644,3,0.639848848523014,57.95249167367278,309,99.72126508540482,21.061323560025127,96,20.980656563367305,8.03636566838296,1.9571249920243425,5.265795178357088,94.65580746840998
-56.93934275227901,18.110588819466514,0.5041326831877003,3,0.7522871266914298,45.488146848018694,565,99.68347851037004,28.52981702884768,92,19.371780334467605,10.067820726824943,2.791236240251733,3.814329995089278,80.61662125804871
-46.180698241832886,34.41760649649479,0.5554967164998613,2,0.6237894806612327,60.98969995819137,141,99.05739483259565,25.28693167603958,83,26.85567593372977,7.005607102354469,1.7958456112451933,3.7950329651027097,71.72189393714827
-50.26553400848455,31.7560354980437,0.6343546506622051,1,0.6844627011782001,55.58099372406708,452,99.12782552727525,8.870403791619673,93,19.732495930799633,10.890059494363115,2.5365001446158186,4.1738766731780395,88.08970147538328
-52.75490901769125,28.480488765280143,0.4376283965083607,1,0.5398144706115223,39.9990953852994,781,99.74077723384454,17.277551996653273,66,26.949298218399214,9.242454040674032,2.299559342176834,3.4219437937826074,81.36661824091634
-49.15992329733736,38.09258628123298,0.46815831462816965,2,0.7481097665428244,48.59626664388575,993,98.7061704430428,18.56679737289921,40,16.024777333023746,9.380861953700219,2.179432092176937,4.414078734973765,84.18275904561834
-45.27394232694258,42.32328605214664,0.5016036663013478,3,0.548289663281689,42.244665557245995,358,99.32180439723899,21.5617862865095,84,24.368750572106638,9.874127181237109,2.1772737581706036,2.539621896163038,92.25468348227773
-47.49584204497894,14.743375907131579,0.5899598737979407,2,0.6067838945134638,51.8475864685367,436,99.11837350616533,19.680971503352342,52,20.158837400898374,7.331608879571245,2.714663063825789,3.5555806825508864,71.69401771465724
-54.3923690067103,24.030279720988844,0.5915172150718623,1,0.8217167134896644,42.18509132764879,815,99.42889700669528,17.381692040976855,83,13.67028316056264,16.233667144952747,1.9206854138014724,5.373086845727041,71.51139830771702
-46.2877054320369,38.2014359412306,0.47691358888020646,1,0.818031831698611,50.744352305090615,494,99.39217681239752,17.054514440427113,18,18.129547047095656,9.3873942362989,2.063592070670254,4.728822264648395,66.32464277307318
-53.18793771037982,25.32261316141418,0.349139054562029,2,0.7374313089546497,47.27694249009589,948,99.56528949556152,12.804016502227421,51,20.065032582672437,13.296322736272248,3.3746210079788397,4.705168200340514,78.78188906535951
-48.91658440517857,22.01793923641846,0.5246183944295967,1,0.727566358173523,48.477767453201764,774,99.73257193018256,14.955419309421917,83,31.623352827701915,6.506448517117665,2.280793732935857,5.140885056575243,91.2489576097816
-51.51675033738567,40.18537427650395,0.4081683862671599,3,0.6469040352845741,70.509403797981,204,99.98330346127898,24.20315802949697,59,7.021811818271107,3.2377031223239836,2.6260116129781377,3.6814074358525364,102.50572944358845
-51.09433125867813,17.1049993027602,0.35100637953597774,2,0.6227096336257798,46.39514773292795,789,100.02089954036684,14.758862518283667,46,20.335262834654372,10.77157755646974,1.8866489381350986,2.616940909178732,67.30032032440984
-46.16878512479745,26.98420192208895,0.3736128439266283,3,0.663775830224262,30.655669123828098,802,99.38144029823039,15.988677398804489,80,20.255486248282057,13.197962363539956,1.741607537136999,4.217164940762409,83.67306954387047
-55.20096859907949,33.28644025804809,0.5326381007845561,3,0.5486345825537682,60.15826144734348,223,99.20454492319956,12.710060487937987,93,17.149646319731186,13.64548017057277,2.394602051055035,4.479044768333897,92.62718442488347
-40.27402462861534,24.261800860898813,0.6361037360932807,2,0.7252448554953663,60.07955901802008,809,99.10611717520372,21.920645747079757,93,20.05945045396546,12.801165384239244,2.11931134842337,5.747336970436726,100.37759778316544
-59.10543034647248,37.831556560131745,0.5038894516236244,2,0.7048831124808409,30.21059826203174,198,99.3388015857353,24.800571771163135,81,21.260421441772664,9.366403363641085,1.9095795542351628,3.3158302983233465,66.66676258105349
-52.98833841627429,24.31123024802631,0.5211380654645965,1,0.6066578733289733,42.991003787919325,105,99.00608422772899,25.814878421802984,26,18.650264990971515,11.727724353687968,1.1654119302488284,3.7540757618522917,54.70552739384014
-48.14894055029129,44.08619493445919,0.6182894938877925,1,0.8568681918841358,54.358105568465234,899,99.73482603955635,18.053667091261257,98,23.78680884480385,8.090426517963847,1.1146570709643244,5.19041419702394,103.6527801735086
-47.07842916782345,28.742537025042274,0.34555450909164453,2,0.7606913710287048,55.24203261217067,366,100.01173202979153,19.67700674855022,86,29.90871394951033,8.164144844554661,1.0382022092465284,4.903006427562613,109.02425899659988
-50.50237860285853,36.71270136705353,0.5520176421600271,2,0.7691841804008857,49.95276236547279,142,98.73768937694011,20.143831075615854,86,21.752164754328465,10.657084850033272,2.178919382083237,2.5440207688016763,85.95987410213405
-50.28695351500771,37.460239529828165,0.4988410215681179,1,0.6512660073960834,50.17825378933284,906,99.50474263894851,17.90721541599366,57,18.56708171801079,10.711167311821983,1.4709710534566354,5.171319818976762,77.48515267451596
-47.947249573361916,23.724599972559272,0.5566057458832068,1,0.6998669921973676,40.61412126916815,752,100.27797678702802,21.64906203342954,11,21.45042654848757,8.409645450044225,1.1364385012517713,5.753579006652894,64.72752520623632
-51.1553473872884,9.465134513441114,0.4516516091596184,1,0.7627372670187422,26.001512865443132,368,98.7591959780488,25.657319103985934,51,20.260330127882764,10.54731408809817,1.5662737256065715,3.5018582114715766,82.31383683070453
-43.03409371032547,33.60755754663835,0.41820627095735174,2,0.7152782367100236,70.49507318183537,650,100.23861665632965,24.97860364602549,72,27.483825037949394,13.424280890852442,1.0488293024120534,5.16763480927307,97.37038789502827
-45.80325442884199,30.722883471248696,0.5140508904285606,2,0.8601900784769871,40.313327222932855,773,99.07009772069503,19.161593675839363,20,19.67878904554194,7.339663570315466,1.696472703367054,4.68367433507751,37.706710905799056
-45.63587824497183,35.55826027575127,0.6649191323334462,1,0.6796212430583248,51.76505690064482,294,99.19640829253655,17.327041155802085,93,24.437128806469545,12.019267113032468,1.6717026212984938,3.1656214582884727,80.69287245437144
-54.83078361685209,27.73472527617162,0.5860910104541462,3,0.6495439467763889,48.41152004340664,423,99.80878214887545,14.238553040069402,65,23.444587164461513,5.9075348775878025,2.253865803554108,2.7188378447131516,76.23511575957929
-50.39694212202851,25.69572301199284,0.44923072298199085,3,0.7634252876471426,58.97197552273546,715,99.75378907688427,11.314000880890996,82,22.533559777558818,4.9575036734780005,2.0816733493212825,4.422014745704945,94.77810331886752
-51.50232974360352,50.084730109816995,0.365902796401872,1,0.5735352727713487,51.148972134821584,856,99.447296555434,22.72297026796178,54,16.319293863559608,10.908122067290025,1.759451502916906,5.124363153538832,101.97489899590033
-55.02800687844733,15.276459384892222,0.33179327163022143,2,0.7924296932308111,51.53440953092,164,99.1182821157867,19.995956336122838,54,18.928490126953402,9.80622321176561,2.3300455420237096,3.6619823687225996,74.06401421266735
-48.199179080271165,37.33950478364238,0.6316099451850481,2,0.5699288199408017,23.656817519910707,300,98.87804196367499,20.042211004380615,38,21.04851106826394,10.345984953059725,1.3797105182718576,2.8353981628713485,49.09016635849251
-52.68822878889908,24.25398141816609,0.4044917711864172,3,0.763858466605855,41.66660927457747,980,99.46167840951553,32.2307121885107,43,16.046845503308475,10.29733151619916,1.7617368076314603,1.847167095478813,82.49095844587526
-46.72298085074881,26.642213822595778,0.46744865870050634,1,0.6351726445827337,57.44633046598997,341,99.39385069627721,27.936362608342307,78,17.10134500178464,12.867782775764027,1.6060381141727489,4.140326689527833,83.49797718223236
-55.350957814471656,26.828971674260345,0.6321211126077576,3,0.7476584146983393,56.54668225071929,106,99.10386440449776,20.21543195105413,99,19.601022917631703,11.59573936605333,1.97095755082987,3.2610389333085514,82.86292305207213
-41.4047969357909,21.96565725828743,0.3386098544521008,3,0.7907342946061017,40.483471763827886,318,99.37223085733207,21.043351814693175,29,23.709025990140603,11.405091761454681,0.9651757186594074,3.1812050566151404,76.51877395020801
-54.481663292960306,35.712242102362396,0.6492264509475059,1,0.7153421195503918,34.219714172788784,102,99.62544613968514,14.454107844367464,81,29.04103710068364,14.150136768502612,3.1416006114648747,5.71317284156286,82.33692024607491
-48.90348831399782,43.906435959499575,0.4746359546107498,3,0.580037904835932,51.2657930672293,953,100.03493420427007,23.227979915419255,79,23.33613635506619,12.709324300524138,2.1767151140583305,4.776010134201129,101.14283829978537
-46.04070344805966,34.700136612466615,0.38514166847612613,2,0.6103224755492848,20.932259512041853,563,99.59753140274431,21.14512541248432,27,22.634635936679334,10.538570033897887,2.1933607600594764,4.695237712307496,48.484920406355215
-52.853202151000566,31.03381996212095,0.4752649072851087,3,0.6271340858966217,38.51325747662237,404,99.4121924474345,15.586815227715675,81,22.34874443908526,13.166950725802335,0.9834287843996308,3.9511645889710194,92.18516744087097
-45.737656782835245,20.135595009007535,0.4277403218598522,1,0.5104993106402226,67.6016107515531,413,99.08827901129654,21.247909259361933,69,20.29492351755939,9.172618905278304,2.110303354508751,4.539349737188216,95.6985752881564
-56.14591798900208,35.16825265824451,0.5440819798905716,2,0.8127477858731929,64.45067328873769,577,99.12776650522072,25.211419461391657,64,21.52351825389312,9.251949511779811,1.8881735880845902,4.3146770521931925,91.2463548179206
-42.7394115040872,51.56349631729299,0.4351867566112222,2,0.7110107585756329,54.87249358765145,895,99.60822267299321,30.338362534693005,61,24.8166979426594,13.943954062415678,2.5589626738477484,3.6600681903594325,86.69444175184537
-49.92925367517121,26.193053762049075,0.30883577890809566,3,0.5864481954811005,53.07336314481256,982,99.6353744880961,12.436347815486238,34,26.731012817689145,9.318264892550049,1.8555645983116138,3.982946931313756,81.3487158257656
-52.9820570398444,26.24016420648134,0.47794374655910105,2,0.8455674857458357,30.49829215475601,510,99.38887530421204,14.277529966994273,75,9.798050781479478,11.2145656770176,1.823031862371284,5.2325120879411795,94.8515279691113
-51.49590886213717,24.389108690190028,0.3643454947713461,1,0.6298671899861836,42.593327633508835,597,99.95253836576856,19.50099270429835,37,25.607665475174528,11.05524250683041,1.972136266525233,4.356558354607069,49.36233940217545
-45.955403653036406,25.105857655055797,0.520431988398832,3,0.7250572489074871,47.04831402034224,633,99.52941847906006,21.151385889038718,98,20.527091481988027,10.465208690807483,2.6924584268662377,6.4080820192456605,119.85239475694254
-52.92227645925219,2.547004463276153,0.38128696677166757,2,0.6174729454803798,42.80586250498811,705,99.25680570175497,28.405320234856372,29,24.472718246544307,15.401718719773331,1.2132508617790427,5.295700459863558,80.62962653337698
-53.746788447113886,34.05035385855713,0.4511987196827914,1,0.49817398466709717,46.49756665092136,456,99.17247903737346,26.14202538802716,79,23.802205017551373,9.630719944204703,1.1293130011125763,3.937810238001096,95.49111204863125
-51.10768298791869,21.544478236453863,0.5182587804214336,3,0.5635559441148739,62.99224424346294,170,99.13892766160444,9.631505989053469,46,21.341207610338277,15.31959850467824,0.8768637264043293,4.220669423225347,78.56319131002462
-55.88481056384984,13.897368812082,0.47875412749657303,1,0.6551509569133568,44.581769387286776,981,99.74001349970197,17.885924962218358,25,24.628191869752598,6.773453038259665,2.540535522644729,4.023874232369742,67.8428865978783
-40.89728046029092,37.53189949732549,0.5250430283001045,2,0.7898296871206048,46.59060819443235,833,99.18932864731786,12.406325818049131,44,23.426024714500894,9.857938088589977,2.481746508734033,5.420307783521689,77.35588003131431
-52.83197295607361,19.179822149580637,0.5680287165717757,3,0.7346533146819245,57.395312866837514,112,99.55378385365341,13.474160179507907,64,21.811684075557608,9.280803390526046,1.396152321585063,2.8417484361882313,63.50071032214605
-45.841916069097984,26.613309461162423,0.3842066300268694,3,0.7140205126171245,35.805242813971965,505,99.07575503583728,22.91833095095862,74,21.453301284495076,12.32445926452112,1.2885003841438714,3.881407826104079,72.54681665195105
-48.952649581761136,44.6644239118858,0.49356024593752923,2,0.49899723772551174,41.59795421161154,616,99.41648680369701,20.70028772506848,87,17.06368665167087,5.928565655792992,2.479318010711401,4.71644603303808,85.4392033153088
-54.922670252409844,15.907842019754865,0.16704962024918707,1,0.8270086147680095,42.62277412243157,121,99.4727303836863,28.29893545711682,23,22.07168473296041,11.145254858584618,1.2770826773354786,4.550463169252038,57.64301351933166
-50.029773546063645,14.67401765402238,0.5247333301682524,2,0.7223679696495555,50.55592146551747,994,100.68207073413379,12.960813918517022,33,12.04575818699385,12.77438772345283,1.856600715633901,5.50743189946609,67.78135667402277
-46.07998610344626,32.69306189562338,0.46991858696251576,3,0.688058233010784,46.550379325063346,408,98.84644904939184,19.873263740045555,92,23.439547534181663,9.018415566602394,1.7250248362451355,3.604609305774978,76.78551423059702
-50.941306675431534,41.494873640103684,0.40165502365220285,3,0.8132423109988896,46.86659090652866,394,99.90433230013669,17.295996975520296,47,25.745423534111417,8.135944995485968,3.6263439003627482,2.4466329528907833,60.882967564641554
-44.03443527074486,14.25658282268037,0.5315719422296524,2,0.8247496723568273,43.35146012897505,648,99.11571731084905,27.868487916361424,91,14.756336221840314,8.15810447168591,1.9175434956898372,4.519746750133822,91.72313956900031
-44.89242303609068,34.076897368371775,0.6172697577185068,1,0.815459024760919,39.29169739785245,130,100.17487035601309,15.510494960035757,18,20.615767609202564,11.48293902343952,2.636995191862514,4.2195075002048394,62.013078423228364
-45.40542572670835,35.80999539961692,0.4523982252401057,2,0.6752913503296711,56.091429242105775,161,99.15098623642088,21.081724006689587,86,29.097280916169204,5.242967584301066,2.2301898304238894,4.4726740260546825,99.13369780718976
-52.298283861364986,9.408395163076797,0.405518550975828,1,0.5996523439215804,46.62195881037746,320,100.01811847393775,13.043711322633097,68,32.914126357378464,6.074649572901773,1.763527114747931,3.6326237529984544,65.62122865809036
-55.39921223890744,37.9850133790722,0.5165025262438712,1,0.7988922917142073,56.19018980147373,458,99.61087114090697,27.238748562622998,60,21.516997785321244,10.250120173570785,1.7104005001682323,4.636011561760717,78.65959361661314
-53.06793802681397,38.766058798421795,0.36643933333536394,3,0.5634945556929583,38.88372669518853,692,98.83431408820177,29.185809545825688,60,22.312244584072868,11.752759326931383,2.039012484579617,3.774675676195105,66.18211163462163
-49.0187952966664,26.882144267439752,0.43396186294644606,1,0.8947256738664282,43.347578422503574,482,99.59936346785503,16.513789592406006,28,21.643328217444978,10.825625626546309,2.043860655306305,4.69322824353507,56.82579469686797
-47.27106643233822,42.52346362298008,0.6222402161650502,3,0.7027999545194562,47.78816972153234,844,99.75779449676959,15.913412356496758,71,22.752617887802938,11.80375755795656,1.7472569048153148,3.873369506309231,94.91642591835401
-60.85785702380224,41.36455574324845,0.5062179229812288,1,0.5939115744300415,48.72132963183789,617,99.79382288792657,21.319116635438114,19,28.17800190370504,6.859047856865272,2.278926497708544,5.594961783582759,92.69506297538234
-50.040566008058754,31.03117925717205,0.31205330360538336,1,0.576813144584339,57.5436872593221,716,99.38153228246674,15.911047111624722,47,22.0167579635128,4.75508413735423,2.018524149342471,2.2396187154609235,81.07634172886655
-49.20955387338408,25.485546096750664,0.3203008352720599,3,0.572239517594394,45.694907104076414,436,100.79731445635913,25.732636577477315,12,15.142958929742267,12.648644674593399,1.6505245046439743,2.2345162375235557,45.24662738243484
-51.38772128157776,20.27172107417043,0.5162085692646775,1,0.7140362906720843,57.467422428108755,261,100.47304319574204,22.281217342267883,57,23.285692715768462,6.196872237002397,1.8196160778444763,4.665800224764747,96.84177808083349
-43.5436308049206,29.624364906338087,0.5862390575917688,2,0.6993607679940212,53.749440085596945,954,99.66906619917286,26.33538764163427,50,20.07572653062894,11.544772931494181,2.2543011965819435,2.5348345772492786,73.16504023393519
-47.89109962874564,35.69758919704179,0.33823785413738494,1,0.5764077826490807,48.931473899170506,663,98.8419342017207,14.595555753208682,26,16.400259567983365,4.513337868786247,1.4707622669210367,4.172463824051729,71.12609592973996
-43.449040459595516,26.758231389593586,0.5449712607496509,3,0.6643544213444098,40.4870120350348,257,98.99985648396147,13.121291433687759,96,16.402015590440232,12.030417527667394,1.4702584127420537,3.521092476849356,82.14696079133032
-51.07980260175116,8.024989947379702,0.6330343507489719,3,0.5632064613908657,57.5687526546332,112,99.36551673932767,21.8268407978481,82,21.449746722793464,9.994810881897846,1.3604007364599227,5.349652766324046,89.34386320394951
-45.31261253746538,42.6871389457657,0.6887858987958639,2,0.7589301805944172,40.73662532686349,285,99.4519934247175,28.448519658545848,78,25.133928981274394,13.122654280842015,1.8192702281765172,4.059088687607438,90.10485548404947
-41.82466802736241,31.902232218448937,0.5331222759859876,1,0.6945406733887286,49.78719619842721,833,99.08694016674117,15.321177204811724,92,24.855559585509578,12.376832091866849,1.8754174367407153,3.4848180236931254,95.23561996055724
-43.44153275363669,26.203755033231662,0.5506802594552475,2,0.6621597494082552,49.4605955706392,852,99.22813327408822,22.305317303418985,24,28.02860410484145,8.964817320758563,1.4443103354989846,5.685610055266981,94.79017066759963
-55.46070796714366,38.571583884232886,0.2866815572371856,1,0.5711889269932472,47.929048573827174,408,98.505574200038,16.687113244146573,65,18.215596735249335,8.357876938911645,1.9996157800904755,4.645548140925847,75.0759434408359
-51.26838038771191,45.24638596482756,0.7099752547995989,2,0.6699844399777234,46.10680277014686,247,98.4193500940597,25.29329212219242,85,20.150855454020675,10.948324569111898,2.0037389543547777,2.8822428332139207,67.08683405062443
-51.725823527248984,1.9808843051210836,0.44245097869038785,3,0.6585272118653672,41.77923305038329,154,99.50687931262942,15.579141829921035,87,25.177326305529874,8.495307565770851,2.464444421321409,2.0840090890643257,72.73511881499093
-47.553727324618364,34.34263649922072,0.40665288415749584,3,0.7317726701209596,33.83063562629921,670,100.29619514586047,21.375193143008477,24,25.603852188282122,0.1696486619941897,2.4484667644925286,5.325344971100895,62.29586635209675
-46.568232224927335,15.733507891896528,0.47447938655603755,2,0.7167017978116961,64.03804732840352,809,98.72445360634681,25.6032191886356,14,19.395195306349407,9.15773314301626,0.9998770664884091,4.335186003136225,74.85906421632613
-54.19446337012868,34.99110506798941,0.6511673414185432,1,0.7792060102079341,45.082765357427505,709,99.39331315891386,13.278432684315263,53,18.56509638868133,7.418277931811993,2.144018206259072,4.86456400705176,88.33096421489945
-49.66080743041531,31.279272023745794,0.7208046047543548,1,0.6515423456494938,48.71887904882531,767,99.49075457548331,23.011303163567533,12,24.35594621763424,8.394230486962064,1.014924205278843,5.175505262435633,53.86505331514623
-60.09963666078068,36.3572652644055,0.5125408679475845,3,0.5139588497803504,48.657726160660594,861,99.68637534653044,18.21216938620614,56,26.39638105116125,10.891608003902595,2.284480823607674,4.601241582777837,87.37788809162532
-42.79027497099055,25.00752385505345,0.5998084172603655,1,0.7991092876598039,60.95604337228748,791,99.24481233726148,24.236886318521513,39,20.8124130276418,13.723292619471279,2.274243857069116,4.30844146011689,86.83798316400478
-52.56187120338347,11.267598881808482,0.5043204048685503,2,0.6063967486951819,69.3319422151764,609,98.94991299412246,21.844845424754254,21,24.29718981926523,15.512951821372743,1.4980254785002582,3.889360890477993,66.05503406418546
-49.720680300777516,25.49631808743332,0.3962204526981816,2,0.5893082946984745,51.598474195886865,685,99.82288862826506,17.911642000063296,24,22.01418996717908,11.468876469803714,2.168316055661829,4.433928013789223,74.2367638068836
-51.548248569940306,34.068476351397834,0.6476743670788291,1,0.6956883454886248,48.42997331543082,672,98.52294169778438,19.53121309253519,47,18.74207104605893,8.214808175969159,1.4829162971141785,3.674649038790525,93.5919014404604
-44.26986212493293,40.15392328675223,0.4377872519643611,3,0.7302270512954516,38.76542992840588,144,99.69089469458417,10.812834700280874,37,25.676077894451446,12.90810622192636,1.9333613900202384,5.337677003625837,66.76788892620333
-64.1875322069869,18.281686995274747,0.6535530773371883,3,0.6469163594285317,35.56411550587235,746,99.09804037243369,24.3500134703093,58,20.863258516820842,5.467045614362373,2.0396650474022793,4.706979403139143,64.26248635686457
